tokens_lemmatized
"['trf', 'indiaforensic', 'service']"
"['trf', 'indiaforensic', 'service']"
"['fdrlinternal', 'fund', 'transfe']"
"['chq', 'deposit', 'return826739']"
"['chq', 'deposit', 'return63191']"
"['chq', 'deposit', 'return166206']"
"['chq', 'deposit', 'return18492']"
"['chq', 'deposit', 'return117896']"
"['chq', 'deposit', 'return2acco']"
"['chq', 'deposit', 'return638093']"
['rtgsicich18207586812indfor']
"['indiaforensic', 'service', 'india', 'pvt']"
['rtgsicich18207586309indfor']
"['neftsdl35831736saini', 'fi']"
['cashdepnoidatp']
['neftcsbkn18207008789indfor']
['neftsbin118207555838sur']
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlinternal', 'fund', 'transfe']"
"['trf', 'indiaforensic', 'service']"
"['beat', 'csh', 'pkp', 'del', 'udyog', '62']"
"['fdrlinternal', 'fund', 'transfe']"
"['trf', 'indiaforensic', 'service']"
"['fdrlinternal', 'fund', 'transfe']"
"['chq', 'deposit', 'return74016']"
"['chq', 'deposit', 'return74016']"
"['chq', 'deposit', 'return891918']"
"['chq', 'deposit', 'return891918']"
"['chq', 'deposit', 'return18492']"
"['chq', 'deposit', 'return18492']"
"['chq', 'deposit', 'return117896']"
"['chq', 'deposit', 'return117896']"
"['chq', 'deposit', 'return638093']"
"['chq', 'deposit', 'return638093']"
['neftpunbh18208932019bal']
['rtgssbinh18208004785m']
['rtgssbinh18208008516indfor']
['neftp18072770764876ms']
['neftpunbh18208949399rat']
['rtgssbinh18208022180indfor']
"['fdrlreal', 'time', 'gross', 'settl']"
['neft000059448754jyothi']
"['chq', 'dep826739owdel1ici']"
"['chq', 'dep818729owdel1sbi']"
"['chq', 'dep429438owdel1sbi']"
"['chq', 'dep423781owdel1sbi']"
"['chq', 'dep1749owdel1alla']"
"['chq', 'dep463835owdel1sbi']"
"['chq', 'dep285032owdel1sbi']"
"['chq', 'dep393099owdel1sbi']"
"['chq', 'dep35owdel1hdfcir']"
"['chq', 'dep312095owdel1sbi']"
"['chq', 'dep41115owdel1bkid']"
"['chq', 'dep254owdel1ucbat']"
"['chq', 'dep313256owdel1sbi']"
"['chq', 'dep565967owdel1ucb']"
"['chq', 'dep401945owdel1ucb']"
"['chq', 'dep238044owdel1sbi']"
"['chq', 'dep671328owdel1pun']"
"['chq', 'dep164owdel1bkid']"
"['chq', 'dep617949owdel1pun']"
"['chq', 'dep184740owdel1sbi']"
"['chq', 'dep190769owdel1sbi']"
"['chq', 'dep64327owdel1sbin']"
"['chq', 'dep864133owdel1sbi']"
"['chq', 'dep592278owdel1sbi']"
"['chq', 'dep15owdel1ucba']"
"['chq', 'dep105owdel1ucbat']"
"['chq', 'dep615311owdel1sbi']"
"['chq', 'dep974082owdel1sbi']"
"['chq', 'dep266598owdel1bki']"
"['chq', 'dep15114owdel1ubin']"
"['chq', 'dep26038owdel1sbin']"
"['chq', 'dep32owdel1ucbamo']"
"['chq', 'dep553849owdel1sbi']"
"['chq', 'dep3043owdel1bkid']"
"['chq', 'dep1579owdel1cbin']"
"['chq', 'dep887098owdel1sbi']"
"['chq', 'dep875809owdel1sbi']"
"['chq', 'dep695172owdel1sbi']"
"['chq', 'dep199865owdel1sbi']"
"['chq', 'dep56owdel1hdfcma']"
['rtgshdfch18208842676indfor']
['neftbarbt18208232364mak']
"['fdrlreal', 'time', 'gross', 'settl']"
"['imp', '820814410703', 'sa']"
"['trf', 'indiaforensic', 'service']"
"['fdrlreal', 'time', 'gross', 'settl']"
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlinternal', 'fund', 'transfe']"
"['imp', '820814365924']"
['cashdepnoidatp']
"['imp', '820815315357']"
"['imp', '820815317633']"
"['imp', '820815319390', 'pu']"
"['indiaforensic', 'service', 'india', 'pvt']"
['neftsbin218208120383tar']
['rtgsicich18208694102indfor']
['rtgsicich18208692273indfor']
['neftsbin218208146054ms']
['neftpunbh18208083631bal']
['neftn208180594708837ush']
['neftsbin218208230859jai']
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
"['chq', 'deposit', 'return401945']"
"['chq', 'deposit', 'return184740']"
"['chq', 'deposit', 'return1579e']"
"['chq', 'deposit', 'return826739']"
['neftn208180594787607tec']
['neftsbin218208269708nar']
"['fdrlnational', 'electronic', 'f']"
['cashdepghatkopar']
"['fdrlnational', 'electronic', 'f']"
['neftaxisp00004513919acc']
['processing_fee_odsec']
"['good', 'service', 'tax']"
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
"['fdrlinternal', 'fund', 'transfe']"
"['beat', 'csh', 'pkp', 'del', 'udyo', '620']"
"['trf', 'indiaforensic', 'service']"
"['trf', 'indiaforensic', 'service']"
"['trf', 'indiaforensic', 'service']"
"['trf', 'indiaforensic', 'service']"
"['trf', 'indiaforensic', 'service']"
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlinternal', 'fund', 'transfe']"
"['chq', 'deposit', 'return1579c']"
"['chq', 'deposit', 'return1579g']"
['rtgssbinh18211001970m']
['neftsbin218211515874nar']
['rtgssbinh18211008051indfor']
"['fdrlreal', 'time', 'gross', 'settl']"
"['fdrlreal', 'time', 'gross', 'settl']"
['rtgshdfch18211990381bat']
['rtgssbinh18211016300indfor']
"['fdrlreal', 'time', 'gross', 'settl']"
['neftn211180595336047ush']
"['chq', 'dep704909owdel1sbi']"
"['chq', 'dep787965owdel1sbi']"
"['chq', 'dep928526owdel1iob']"
"['chq', 'dep450375owdel1sbi']"
"['chq', 'dep157owdel1hdfcs']"
"['chq', 'dep539510owdel1sbi']"
"['chq', 'dep575621owdel1sbi']"
"['chq', 'dep997434owdel1sbi']"
"['chq', 'dep79845owdel1ubin']"
"['chq', 'dep194134owdel1sbi']"
"['chq', 'dep455832owdel1sbi']"
"['chq', 'dep182owdel1hdfck']"
"['chq', 'dep210276owdel1cla']"
"['chq', 'dep572056owdel1sbi']"
"['chq', 'dep184288owdel1sbi']"
"['chq', 'dep172361owdel1sbi']"
"['chq', 'dep704372owdel1pun']"
"['chq', 'dep849830owdel1sbi']"
"['chq', 'dep931124owdel1sbi']"
"['chq', 'dep748984owdel1sbi']"
"['chq', 'dep295owdel1orbca']"
"['chq', 'dep289owdel1psibt']"
"['chq', 'dep238owdel1psibh']"
"['chq', 'dep4311owdel1sbin']"
"['chq', 'dep936owdel1andbt']"
"['chq', 'dep649414owdel1sbi']"
"['chq', 'dep900324owdel1cnr']"
"['chq', 'dep106owdel1hdfcd']"
"['chq', 'dep34124owdel1orbc']"
"['chq', 'dep259075owdel1sbi']"
"['trf', 'indiaforensic', 'service']"
"['trf', 'indiaforensic', 'service']"
"['trf', 'indiaforensic', 'service']"
['cashdepvikasmargtp']
"['fdrlreal', 'time', 'gross', 'settl']"
"['fdrlreal', 'time', 'gross', 'settl']"
"['fdrlreal', 'time', 'gross', 'settl']"
['rtgsyesbh18211812266dak']
"['trf', 'indiaforensic', 'service']"
"['chq', 'deposit', 'return79845']"
"['chq', 'deposit', 'return704372']"
"['chq', 'deposit', 'return849830']"
"['chq', 'deposit', 'return295ex']"
['rtgsicich18211841706indfor']
['rtgsicich18211842965indfor']
['neftsbin218211941018tar']
['neftp18073071302449ms']
['neftsbin318211022969nar']
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
['neftsbin318211145868sur']
"['trf', 'indiaforensic', 'service']"
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlinternal', 'fund', 'transfe']"
"['trf', 'indiaforensic', 'service']"
"['trf', 'indiaforensic', 'service']"
['neftpunbh18211333078pun']
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlinternal', 'fund', 'transfe']"
"['beat', 'csh', 'pkp', 'del', 'udyo', '620']"
"['chq', 'deposit', 'return704372']"
"['chq', 'deposit', 'return704372']"
"['chq', 'deposit', 'return849830']"
"['chq', 'deposit', 'return849830']"
"['chq', 'deposit', 'return295ch']"
"['chq', 'deposit', 'return295gs']"
['rtgssbinh18212013060indfor']
"['fdrlreal', 'time', 'gross', 'settl']"
['rtgssbinh18212015522indfor']
"['indiaforensic', 'usa', 'incusd7922']"
['irtt00701822008']
['rtgshdfch18212218640indfor']
['neftsbin318212761516tha']
['neftn212180596681085ush']
['neftn212180596758391jun']
"['indiaforensic', 'usa', 'incusd1012']"
['irtt00701822022']
['irtt00701822024']
"['indiaforensic', 'usa', 'incusd1051']"
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlreal', 'time', 'gross', 'settl']"
"['fdrlreal', 'time', 'gross', 'settl']"
"['intex', 'technology', 'india']"
"['chq', 'dep936902owdel1sbi']"
"['chq', 'dep1092owdel1hdfc']"
"['chq', 'dep257891owdel1pun']"
"['chq', 'dep306owdel1psibp']"
"['chq', 'dep311655owdel1sbi']"
"['chq', 'dep294131owdel1sbi']"
"['chq', 'dep698302owdel1pun']"
"['chq', 'dep681712owdel1pun']"
"['trf', 'indiaforensic', 'service']"
"['fdrlreal', 'time', 'gross', 'settl']"
"['fdrlreal', 'time', 'gross', 'settl']"
['rtgsucbah18212021211bha']
['neftn212180596951793bat']
"['ibtpft0074109711', '3090027']"
['neftp18073171795150ms']
"['fdrlreal', 'time', 'gross', 'settl']"
['neftp18073178340532prab']
"['indiaforensic', 'service', 'india', 'pvt']"
"['imp', '821216392236']"
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
['neftioban18212593158k']
['neftioban18212596448k']
"['trf', 'frm', 'indiaforensic', 'service']"
['neft000049778784indiaforensic']
['neft000049778292indiaforensic']
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlinternal', 'fund', 'transfe']"
"['beat', 'csh', 'pkp', 'del', 'udyo', '620']"
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlinternal', 'fund', 'transfe']"
['1196428intcoll010720']
['neftsbin518213089708nar']
['rtgssbinh18213005054indfor']
"['fdrlreal', 'time', 'gross', 'settl']"
"['neftcbinh18213110015r', 'k']"
"['chq', 'dep950121owdel1pun']"
"['chq', 'dep1842owdel1scbl']"
"['chq', 'dep13012owdel1orbc']"
"['chq', 'dep528044owdel1pun']"
"['chq', 'dep38822owdel1bkid']"
"['chq', 'dep68owdel1hdfcbi']"
"['chq', 'dep176owdel1hdfcs']"
"['chq', 'dep202owdel1hdfcs']"
"['chq', 'dep362owdel1hdfc']"
"['chq', 'dep988470owdel1sbi']"
"['chq', 'dep297owdel1hdfcb']"
"['chq', 'dep215owdel1hdfcb']"
"['chq', 'dep114151owdel1sbi']"
"['chq', 'dep58owdel1psibib']"
"['chq', 'dep410354owdel1sbi']"
"['trf', 'indiaforensic', 'service']"
"['trf', 'indiaforensic', 'service']"
['neftp18080172247281ms']
"['fdrlreal', 'time', 'gross', 'settl']"
"['fdrlreal', 'time', 'gross', 'settl']"
"['fdrlreal', 'time', 'gross', 'settl']"
"['fdrlreal', 'time', 'gross', 'settl']"
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlinternal', 'fund', 'transfe']"
"['imp', '821315375819', 'sa']"
"['chq', 'deposit', 'return13012']"
"['chq', 'deposit', 'return528044']"
"['chq', 'deposit', 'return58fun']"
"['chq', 'deposit', 'return950121']"
"['indiaforensic', 'service', 'india', 'pvt']"
['neftaxisp00005568327acc']
['neftn213180599021728bat']
['neft000049847870indiaforensic']
['neft000049847708indiaforensic']
"['trf', 'frm', 'indiaforensic', 'service']"
"['beat', 'csh', 'pkp', 'del', 'udyo', '620']"
"['trf', 'frm', 'indiaforensic', 'service']"
"['trf', 'frm', 'indiaforensic', 'service']"
"['trf', 'frm', 'indiaforensic', 'service']"
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlinternal', 'fund', 'transfe']"
"['chq', 'deposit', 'return13012']"
"['chq', 'deposit', 'return13012']"
"['chq', 'deposit', 'return528044']"
"['chq', 'deposit', 'return528044']"
"['chq', 'deposit', 'return58cha']"
"['chq', 'deposit', 'return58gst']"
['neftsbin618214343653nar']
"['fdrlinternal', 'fund', 'transfe']"
['rtgssbinh18214004033indfor']
"['fdrlreal', 'time', 'gross', 'settl']"
"['imp', '821411913800', 'sa']"
"['imp', '821411393002']"
"['fdrlinternal', 'fund', 'transfe']"
['neftsbin618214501708har']
"['chq', 'dep694665owdel3pun']"
"['chq', 'dep327619owdel3ucb']"
"['chq', 'dep144477owdel3sbi']"
['neftsbin618214512923tha']
['rtgspunbh18214871861man']
['cashdepboisar']
"['chq', 'deposit', 'return144477']"
"['fdrlnational', 'electronic', 'f']"
"['chq', 'dep189677owdel1sbi']"
"['trf', 'frm', 'indiaforensic', 'service']"
"['fdrlreal', 'time', 'gross', 'settl']"
"['fdrlreal', 'time', 'gross', 'settl']"
"['fdrlinternal', 'fund', 'transfe']"
"['imp', '821416192448', 'pu']"
['cashdepghatkopar']
['rtgspunbh18214883998pun']
['neftsbin618214855923nar']
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
['neftaxisp00005744948acc']
"['trf', 'frm', 'indiaforensic', 'service']"
['neft000049917157indiaforensic']
['neft000049917061indiaforensic']
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlinternal', 'fund', 'transfe']"
"['beat', 'csh', 'pkp', 'del', 'udyo', '620']"
"['chq', 'deposit', 'return144477']"
"['chq', 'deposit', 'return144477']"
['neftsbin718214186072m']
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlinternal', 'fund', 'transfe']"
['rtgspunbh18215885514bal']
['rtgssbinh18215006098indfor']
"['fdrlreal', 'time', 'gross', 'settl']"
['neftn215180600479777ess']
"['trf', 'indiaforensic', 'service']"
"['fdrlreal', 'time', 'gross', 'settl']"
"['fdrlinternal', 'fund', 'transfe']"
['rtgshdfch18215749345bat']
"['neftsbin718215375877m', 'r']"
"['indiaforensic', 'service', 'india', 'pvt']"
"['fdrlinternal', 'fund', 'transfe']"
['neftp18080373074172ms']
['neft20643776021dcarthas']
"['trf', 'frm', 'indiaforensic', 'service']"
['neftn215180600728991ush']
"['fdrlreal', 'time', 'gross', 'settl']"
['neftsbin718215605956nar']
['rtgshdfch18215799032jun']
['rtgspunbh18215898062pun']
['rtgspsibh18215165387sai']
"['fdrlreal', 'time', 'gross', 'settl']"
['neftaxisp00005881723acc']
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
['cashdepghatkopar']
"['fdrlinternal', 'fund', 'transfe']"
"['trf', 'frm', 'indiaforensic', 'service']"
"['trf', 'frm', 'indiaforensic', 'service']"
['neftn215180601142543tec']
['neft000049985851indiaforensic']
"['fdrlinternal', 'fund', 'transfe']"
['neft000049986142indiaforensic']
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlinternal', 'fund', 'transfe']"
"['indiaforensic', 'usa', 'incusd7019']"
['irtt00701822654']
['neftsbin818216371969nar']
"['indiaforensic', 'service', 'india', 'pvt']"
['rtgssbinh18216009561indfor']
['rtgshdfch18216882890bat']
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlinternal', 'fund', 'transfe']"
['neftpunbh18216251456bal']
"['chq', 'dep958756owdel1pun']"
"['chq', 'dep164224owdel1sbi']"
['rtgsutibh18216629228indfor']
"['fdrlreal', 'time', 'gross', 'settl']"
"['trf', 'indiaforensic', 'service']"
['rtgspunbh18216910189man']
"['imp', '821613155396', 'pu']"
"['fdrlreal', 'time', 'gross', 'settl']"
['neftaxisp00006046498acc']
['neftaxisp00006046497acc']
['rtgsicich18216722776indfor']
"['fdrlreal', 'time', 'gross', 'settl']"
['neftp18080473549930ms']
['rtgsicich18216722021indfor']
['neftsbin818216875967ms']
['neftn216180601921838ush']
"['trf', 'indiaforensic', 'service']"
"['trf', 'indiaforensic', 'service']"
"['trf', 'indiaforensic', 'service']"
"['trf', 'indiaforensic', 'service']"
"['fdrlinternal', 'fund', 'transfe']"
"['beat', 'csh', 'pkp', 'del', 'udyo', '620']"
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlinternal', 'fund', 'transfe']"
['neftpunbh18218434313bal']
['cashdepghatkopar']
['neftn218180602268121tec']
['rtgssbinh18218005340indfor']
"['fdrlreal', 'time', 'gross', 'settl']"
"['fdrlreal', 'time', 'gross', 'settl']"
['rtgshdfch18218020402jun']
"['chq', 'dep893834owdel1sbi']"
"['chq', 'dep361738owdel1sbi']"
"['chq', 'dep820531owdel1ucb']"
"['chq', 'dep752103owdel1pun']"
"['chq', 'dep843064owdel1sbi']"
"['chq', 'dep442331owdel1sbi']"
"['chq', 'dep351406owdel1ucb']"
"['chq', 'dep400owdel1barbk']"
"['chq', 'dep52owdel1barbar']"
"['chq', 'dep51owdel1barbar']"
"['chq', 'dep956551owdel1sbi']"
"['chq', 'dep831897owdel1sbi']"
"['chq', 'dep484189owdel1sbi']"
"['chq', 'dep927889owdel1sbi']"
"['chq', 'dep651392owdel1sbi']"
"['chq', 'dep890175owdel1sbi']"
"['chq', 'dep342849owdel1sbi']"
"['chq', 'dep577596owdel1sbi']"
"['fdrlinternal', 'fund', 'transfe']"
['rtgspunbh18218925803pun']
"['trf', 'frm', 'indiaforensic', 'service']"
"['trf', 'frm', 'indiaforensic', 'service']"
['neftaxisp00006181765acc']
['neftp18080673816433ms']
['neftaxisp00006180028acc']
"['fdrlreal', 'time', 'gross', 'settl']"
"['fdrlreal', 'time', 'gross', 'settl']"
['rtgshdfch18218109951bat']
"['imp', '821815018338', 'sa']"
"['imp', '821815318844']"
"['imp', '821815320593']"
['neftsbin918218696837nar']
"['chq', 'deposit', 'return843064']"
"['chq', 'deposit', 'return956551']"
['rtgsicich18218863985indfor']
['rtgsicich18218863243indfor']
['upi821816836625deposit']
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
"['fdrlnational', 'electronic', 'f']"
"['neftp18080603315346s', 'b']"
"['trf', 'frm', 'indiaforensic', 'service']"
"['trf', 'frm', 'indiaforensic', 'service']"
"['beat', 'csh', 'pkp', 'del', 'udyo', '620']"
"['fujian', 'newland', 'payment', 'te']"
['imar00701804766']
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlinternal', 'fund', 'transfe']"
"['chq', 'deposit', 'return843064']"
"['chq', 'deposit', 'return843064']"
"['chq', 'deposit', 'return956551']"
"['chq', 'deposit', 'return956551']"
"['fdrlinternal', 'fund', 'transfe']"
['neftsbin118219163404nar']
['rtgssbinh18219011429indfor']
"['fdrlreal', 'time', 'gross', 'settl']"
['ibtpft000075012871309006']
"['trf', 'frm', 'indiaforensic', 'service']"
"['fdrlreal', 'time', 'gross', 'settl']"
"['fdrlreal', 'time', 'gross', 'settl']"
"['indiaforensic', 'usa', 'incusd9207']"
['irtt00701822870']
['neftfsfbh18219000078fin']
['neftp18080774339131ms']
"['imp', '821917115162', 'pu']"
"['fdrlinternal', 'fund', 'transfe']"
"['trf', 'frm', 'indiaforensic', 'service']"
"['trf', 'indiaforensic', 'service']"
['neftaxisp00006501657acc']
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlinternal', 'fund', 'transfe']"
['neftp18080805321702shed']
['rtgsutibh18220643737indfor']
['rtgssbinh18220014427indfor']
"['fdrlreal', 'time', 'gross', 'settl']"
['neftpunbh18220856504bal']
['rtgshdfch18220361782jun']
['neftsbin218220318366shr']
"['chq', 'dep73owdel1hdfcdc']"
"['chq', 'dep884105owdel1sbi']"
"['chq', 'dep16056owdel1bkid']"
"['chq', 'dep514846owdel1sbi']"
"['chq', 'dep49118owdel1utib']"
"['chq', 'dep186owdel1psibf']"
"['chq', 'dep25310owdel1jaka']"
"['chq', 'dep265333owdel1sbi']"
"['chq', 'dep12147owdel1ibkl']"
"['chq', 'dep74owdel1hdfcne']"
"['chq', 'dep144owdel1hdfcn']"
"['chq', 'dep8272owdel1alla']"
"['chq', 'dep572133owdel1sbi']"
"['chq', 'dep67782owdel1jaka']"
"['chq', 'dep630392owdel1sbi']"
"['chq', 'dep185owdel1hdfch']"
"['chq', 'dep464owdel1barbf']"
"['chq', 'dep79owdel1hdfcne']"
"['chq', 'dep951473owdel1sbi']"
"['chq', 'dep398105owdel1pun']"
"['chq', 'dep238709owdel1utb']"
"['chq', 'dep913403owdel1sbi']"
"['chq', 'dep351878owdel1sbi']"
"['chq', 'dep72836owdel1jaka']"
"['chq', 'dep40914owdel1orbc']"
"['chq', 'dep51965owdel1bkid']"
"['chq', 'dep22141owdel1bkid']"
"['chq', 'dep1528owdel1utib']"
"['chq', 'dep897980owdel1bki']"
"['chq', 'dep118838owdel1sbi']"
"['chq', 'dep492675owdel1sbi']"
"['chq', 'dep768426owdel1sbi']"
"['chq', 'dep14679owdel1orbc']"
"['chq', 'dep738owdel1orbc']"
"['chq', 'dep808616owdel1sbi']"
"['chq', 'dep18992owdel1jaka']"
"['chq', 'dep188412owdel1sbi']"
"['chq', 'dep205747owdel1sbi']"
"['chq', 'dep14529owdel1bkid']"
"['chq', 'dep191749owdel1sbi']"
"['chq', 'dep28774owdel1cbin']"
"['chq', 'dep32212owdel1orbc']"
"['chq', 'dep5730owdel1bkid']"
"['chq', 'dep80664owdel1idib']"
"['chq', 'dep12065owdel1bkid']"
"['chq', 'dep951812owdel1sbi']"
"['chq', 'dep231195owdel1sbi']"
"['chq', 'dep249owdel1psibi']"
"['chq', 'dep313owdel1hdfcd']"
"['chq', 'dep108689owdel1cor']"
"['chq', 'dep60462owdel1orbc']"
"['chq', 'dep710756owdel1sbi']"
"['chq', 'dep153694owdel1sbi']"
"['chq', 'dep900052owdel1sbi']"
"['chq', 'dep28571owdel1utib']"
"['chq', 'dep10773owdel1utib']"
"['chq', 'dep120owdel1psibg']"
"['chq', 'dep76273owdel1sbin']"
"['chq', 'dep5owdel1ucbavij']"
"['chq', 'dep184747owdel1sbi']"
"['chq', 'dep471234owdel1orb']"
"['chq', 'dep89owdel1hdfc']"
"['fdrlinternal', 'fund', 'transfe']"
"['fdrlinternal', 'fund', 'transfe']"
"['trf', 'indiaforensic', 'service']"
"['trf', 'indiaforensic', 'service']"
"['trf', 'indiaforensic', 'service']"
"['fdrlreal', 'time', 'gross', 'settl']"
"['fdrlreal', 'time', 'gross', 'settl']"
